accountId	accountType	lastLoginDatePeopleSoft	enabledInPeopleSoft	lastLoginDateEntraMicrosoft	enabledInEntraMicrosoft	unusedEntraMicrosoft6Months	unusedEntraMicrosoft12Months
4608	alumni	null	null	null	true	true	true
4660	alumni	null	null	null	true	true	true
4671	alumni	null	null	null	true	true	true
4672	alumni	null	null	null	true	true	true
4705	alumni	null	null	null	true	true	true
4790	alumni	null	null	null	true	true	true
4800	alumni	null	null	null	true	true	true
4803	alumni	null	null	null	true	true	true
4875	alumni	null	null	null	true	true	true
4889	alumni	null	null	null	true	true	true
4894	alumni	null	null	null	true	true	true
4956	alumni	null	null	null	true	true	true
4965	alumni	null	null	null	true	true	true
4974	alumni	null	null	null	true	true	true
4980	alumni	null	null	null	true	true	true
5056	alumni	null	null	null	true	true	true
5141	alumni	null	null	null	true	true	true
5207	alumni	null	null	null	true	true	true
5334	alumni	null	null	null	true	true	true
5488	alumni	null	null	null	true	true	true
5531	alumni	null	null	null	true	true	true
5734	alumni	null	null	null	true	true	true
5847	alumni	null	null	null	true	true	true
5872	alumni	null	null	null	true	true	true
5931	alumni	null	null	null	true	true	true
6017	alumni	null	null	null	true	true	true
6127	alumni	null	null	null	true	true	true
6210	alumni	null	null	null	true	true	true
6265	alumni	null	null	null	true	true	true
6370	alumni	null	null	null	true	true	true
6548	alumni	null	null	null	true	true	true
6581	alumni	null	null	null	true	true	true
6596	alumni	null	null	null	true	true	true
6626	alumni	null	null	null	true	true	true
6631	alumni	null	null	null	true	true	true
6673	alumni	null	null	null	true	true	true
6704	alumni	null	null	null	true	true	true
6746	alumni	null	null	null	true	true	true
6756	alumni	null	null	null	true	true	true
6776	alumni	null	null	null	true	true	true
6784	alumni	null	null	null	true	true	true
6797	alumni	null	null	null	true	true	true
6816	alumni	null	null	null	true	true	true
6818	alumni	null	null	null	true	true	true
6859	alumni	null	null	null	true	true	true
6860	alumni	null	null	null	true	true	true
6983	alumni	null	null	null	true	true	true
6996	alumni	null	null	null	true	true	true
7008	alumni	null	null	null	true	true	true
7038	alumni	null	null	null	true	true	true
7111	alumni	null	null	null	true	true	true
7112	alumni	null	null	null	true	true	true
7195	alumni	null	null	null	true	true	true
7209	alumni	null	null	null	true	true	true
7280	alumni	null	null	null	true	true	true
7322	alumni	null	null	null	true	true	true
7335	alumni	null	null	null	true	true	true
7345	alumni	null	null	null	true	true	true
7351	alumni	null	null	null	true	true	true
7454	alumni	null	null	null	true	true	true
7480	alumni	null	null	null	true	true	true
7524	alumni	null	null	null	true	true	true
7688	alumni	null	null	null	true	true	true
7823	alumni	null	null	null	true	true	true
7839	alumni	null	null	null	true	true	true
7841	alumni	null	null	null	true	true	true
7873	alumni	null	null	null	true	true	true
7876	alumni	null	null	null	true	true	true
7894	alumni	null	null	null	true	true	true
7979	alumni	null	null	null	true	true	true
8065	alumni	null	null	null	true	true	true
8084	alumni	null	null	null	true	true	true
8110	alumni	null	null	null	true	true	true
8437	alumni	null	null	null	true	true	true
8458	alumni	null	null	null	true	true	true
8491	alumni	null	null	null	true	true	true
8504	alumni	null	null	null	true	true	true
8523	alumni	null	null	null	true	true	true
8545	alumni	null	null	null	true	true	true
8586	alumni	null	null	null	true	true	true
8622	alumni	null	null	null	true	true	true
8625	alumni	null	null	null	true	true	true
8659	alumni	null	null	null	true	true	true
8769	alumni	null	null	null	true	true	true
8792	alumni	null	null	null	true	true	true
8812	alumni	null	null	null	true	true	true
8848	alumni	null	null	null	true	true	true
8860	alumni	null	null	null	true	true	true
8867	alumni	null	null	null	true	true	true
8885	alumni	null	null	null	true	true	true
8980	alumni	null	null	null	true	true	true
9023	alumni	null	null	null	true	true	true
9041	alumni	null	null	null	true	true	true
9059	alumni	null	null	null	true	true	true
9072	alumni	null	null	null	true	true	true
9092	alumni	null	null	null	true	true	true
9102	alumni	null	null	null	true	true	true
9152	alumni	null	null	null	true	true	true
9182	alumni	null	null	null	true	true	true
9281	alumni	null	null	null	true	true	true
9301	alumni	null	null	null	true	true	true
9361	alumni	null	null	null	true	true	true
9394	alumni	null	null	null	true	true	true
9417	alumni	null	null	null	true	true	true
9447	alumni	null	null	null	true	true	true
9498	alumni	null	null	null	true	true	true
9567	alumni	null	null	null	true	true	true
9682	alumni	null	null	null	true	true	true
9691	alumni	null	null	null	true	true	true
9741	alumni	null	null	null	true	true	true
9776	alumni	null	null	null	true	true	true
9811	alumni	null	null	null	true	true	true
9824	alumni	null	null	null	true	true	true
9838	alumni	null	null	null	true	true	true
10001	alumni	null	null	null	true	true	true
10009	alumni	null	null	null	true	true	true
10018	alumni	null	null	null	true	true	true
10052	alumni	null	null	null	true	true	true
10074	alumni	null	null	null	true	true	true
10104	alumni	null	null	null	true	true	true
10132	alumni	null	null	null	true	true	true
10152	alumni	null	null	null	true	true	true
10186	alumni	null	null	null	true	true	true
10238	alumni	null	null	null	true	true	true
10337	alumni	null	null	null	true	true	true
10390	alumni	null	null	null	true	true	true
10435	alumni	null	null	null	true	true	true
10467	alumni	null	null	null	true	true	true
10507	alumni	null	null	null	true	true	true
10567	alumni	null	null	null	true	true	true
10616	alumni	2021-10-09	false	null	true	true	true
10637	alumni	null	null	null	true	true	true
10646	alumni	null	null	null	true	true	true
10648	alumni	null	null	null	true	true	true
10729	alumni	null	null	null	true	true	true
10738	alumni	null	null	null	true	true	true
10766	alumni	null	null	null	true	true	true
10867	alumni	null	null	null	true	true	true
10947	alumni	null	null	null	true	true	true
10958	alumni	null	null	null	true	true	true
10987	alumni	null	null	null	true	true	true
11105	alumni	null	null	null	true	true	true
11171	alumni	null	null	null	true	true	true
11230	alumni	null	null	null	true	true	true
11265	alumni	null	null	null	true	true	true
11293	alumni	null	null	null	true	true	true
11458	alumni	null	null	null	true	true	true
11476	alumni	null	null	null	true	true	true
11540	alumni	null	null	null	true	true	true
11625	alumni	null	null	null	true	true	true
11651	alumni	null	null	null	true	true	true
11652	alumni	null	null	null	true	true	true
11772	alumni	null	null	null	true	true	true
11872	alumni	null	null	null	true	true	true
11905	alumni	null	null	null	true	true	true
11927	alumni	null	null	null	true	true	true
12074	alumni	null	null	null	true	true	true
12100	alumni	null	null	null	true	true	true
12146	alumni	null	null	null	true	true	true
12243	alumni	null	null	null	true	true	true
12274	alumni	null	null	null	true	true	true
12281	alumni	null	null	null	true	true	true
12296	alumni	null	null	null	true	true	true
