accountId	accountType	lastLoginDatePeopleSoft	enabledInPeopleSoft	lastLoginDateEntraMicrosoft	enabledInEntraMicrosoft	unusedEntraMicrosoft6Months	unusedEntraMicrosoft12Months
4637	campus	null	null	null	true	true	true
4638	campus	null	null	null	true	true	true
4639	campus	null	null	null	true	true	true
4640	campus	null	null	null	true	true	true
4641	campus	null	null	null	true	true	true
4642	campus	null	null	null	true	true	true
4643	campus	null	null	null	true	true	true
4644	campus	null	null	null	true	true	true
4645	campus	null	null	null	true	true	true
4646	campus	null	null	null	true	true	true
4647	campus	null	null	null	true	true	true
4648	campus	null	null	null	true	true	true
4649	campus	null	null	null	true	true	true
4650	campus	null	null	null	true	true	true
4651	campus	null	null	null	true	true	true
4652	campus	null	null	null	true	true	true
4653	campus	null	null	null	true	true	true
4654	campus	null	null	null	true	true	true
4655	campus	null	null	null	true	true	true
4656	campus	null	null	null	true	true	true
4755	campus	null	true	null	true	true	true
4774	campus	null	null	null	true	true	true
4775	campus	null	null	null	true	true	true
4826	campus	null	null	null	true	true	true
4830	campus	null	false	null	true	true	true
4841	campus	null	null	null	true	true	true
4910	campus	null	true	null	true	true	true
4962	campus	null	true	null	true	true	true
4994	campus	null	null	null	true	true	true
4995	campus	null	false	null	true	true	true
4998	campus	null	null	null	true	true	true
5003	campus	null	false	null	true	true	true
5069	campus	null	true	null	true	true	true
5098	campus	null	null	null	true	true	true
5132	campus	null	true	null	true	true	true
5146	campus	null	null	null	true	true	true
5187	campus	null	null	null	true	true	true
5228	campus	null	null	null	true	true	true
5270	campus	null	null	null	true	true	true
5287	campus	null	false	null	true	true	true
5291	campus	null	false	null	true	true	true
5312	campus	null	false	null	true	true	true
5348	campus	2022-05-21	false	null	true	true	true
5359	campus	null	null	null	true	true	true
5366	campus	null	false	null	true	true	true
5368	campus	null	null	null	true	true	true
5379	campus	null	null	null	true	true	true
5385	campus	null	null	null	true	true	true
5388	campus	null	null	null	true	true	true
5413	campus	null	null	null	true	true	true
5430	campus	null	false	null	true	true	true
5449	campus	null	null	null	true	true	true
5457	campus	2025-07-08	false	null	true	true	true
5461	campus	null	null	null	true	true	true
5495	campus	null	true	null	true	true	true
5501	campus	null	true	null	true	true	true
5552	campus	null	null	null	true	true	true
5586	campus	null	false	null	true	true	true
5621	campus	null	null	null	true	true	true
5642	campus	null	null	null	true	true	true
5749	campus	null	null	null	true	true	true
5789	campus	null	null	null	true	true	true
5793	campus	null	null	null	true	true	true
5796	campus	null	null	null	true	true	true
5817	campus	null	false	null	true	true	true
5841	campus	null	false	null	true	true	true
5854	campus	2024-02-14	true	null	true	true	true
5859	campus	null	true	null	true	true	true
5894	campus	null	true	null	true	true	true
5903	campus	2024-07-17	true	null	true	true	true
5934	campus	null	null	null	true	true	true
5955	campus	null	null	null	true	true	true
6044	campus	null	null	null	true	true	true
6116	campus	null	true	null	true	true	true
6191	campus	null	null	null	true	true	true
6281	campus	null	true	null	true	true	true
6336	campus	null	true	null	true	true	true
6551	campus	null	true	null	true	true	true
6573	campus	null	true	null	true	true	true
6609	campus	2014-01-27	false	null	true	true	true
6613	campus	null	false	null	true	true	true
6625	campus	null	true	null	true	true	true
6628	campus	null	null	null	true	true	true
6721	campus	null	null	null	true	true	true
6846	campus	null	null	null	true	true	true
6855	campus	null	null	null	true	true	true
6967	campus	null	true	null	true	true	true
7031	campus	null	false	null	true	true	true
7146	campus	null	true	null	true	true	true
7203	campus	2023-09-01	true	null	true	true	true
7244	campus	null	false	null	true	true	true
7256	campus	null	null	null	true	true	true
7302	campus	null	true	null	true	true	true
7339	campus	null	false	null	true	true	true
7486	campus	null	true	null	true	true	true
7517	campus	2023-06-07	true	null	true	true	true
7621	campus	null	false	null	true	true	true
7625	campus	null	null	null	true	true	true
7651	campus	null	true	null	true	true	true
7711	campus	null	true	null	true	true	true
7757	campus	null	false	null	true	true	true
7770	campus	null	null	null	true	true	true
7787	campus	null	null	null	true	true	true
7815	campus	null	true	null	true	true	true
7895	campus	null	null	null	true	true	true
7900	campus	2024-07-07	true	null	true	true	true
7937	campus	null	null	null	true	true	true
7941	campus	null	null	null	true	true	true
7956	campus	null	null	null	true	true	true
7963	campus	null	null	null	true	true	true
7965	campus	null	null	null	true	true	true
7977	campus	2024-06-17	true	null	true	true	true
7985	campus	null	true	null	true	true	true
8121	campus	2024-07-10	true	null	true	true	true
8122	campus	null	true	null	true	true	true
8129	campus	null	null	null	true	true	true
8136	campus	null	true	null	true	true	true
8212	campus	null	true	null	true	true	true
8239	campus	null	true	null	true	true	true
8317	campus	null	false	null	true	true	true
8499	campus	null	null	null	true	true	true
8540	campus	null	true	null	true	true	true
8572	campus	null	true	null	true	true	true
8602	campus	2023-06-09	true	null	true	true	true
8655	campus	null	null	null	true	true	true
8660	campus	2022-11-24	true	null	true	true	true
8675	campus	null	null	null	true	true	true
8700	campus	null	false	null	true	true	true
8741	campus	null	true	null	true	true	true
8831	campus	null	null	null	true	true	true
8874	campus	null	null	null	true	true	true
8888	campus	null	true	null	true	true	true
8892	campus	null	null	null	true	true	true
8893	campus	null	null	null	true	true	true
8920	campus	null	true	null	true	true	true
8996	campus	null	null	null	true	true	true
9033	campus	null	true	null	true	true	true
9046	campus	null	null	null	true	true	true
9055	campus	null	null	null	true	true	true
9075	campus	null	false	null	true	true	true
9083	campus	null	true	null	true	true	true
9101	campus	null	true	null	true	true	true
9133	campus	null	true	null	true	true	true
9287	campus	2023-12-08	true	null	true	true	true
9345	campus	null	null	null	true	true	true
9400	campus	null	null	null	true	true	true
9402	campus	null	null	null	true	true	true
9436	campus	null	null	null	true	true	true
9497	campus	2024-09-16	true	null	true	true	true
9534	campus	2024-02-06	true	null	true	true	true
9539	campus	2024-01-17	false	null	true	true	true
9544	campus	null	true	null	true	true	true
9572	campus	null	null	null	true	true	true
9607	campus	null	null	null	true	true	true
9624	campus	null	true	null	true	true	true
9637	campus	null	true	null	true	true	true
9652	campus	null	null	null	true	true	true
9697	campus	null	null	null	true	true	true
9707	campus	null	null	null	true	true	true
9725	campus	null	null	null	true	true	true
9761	campus	2023-03-22	true	null	true	true	true
9875	campus	2023-01-25	true	null	true	true	true
9881	campus	null	true	null	true	true	true
9927	campus	null	false	null	true	true	true
10138	campus	null	true	null	true	true	true
10143	campus	null	false	null	true	true	true
10160	campus	2015-11-30	false	null	true	true	true
10172	campus	2024-06-26	true	null	true	true	true
10205	campus	null	null	null	true	true	true
10225	campus	null	null	null	true	true	true
10260	campus	2023-03-21	true	null	true	true	true
10284	campus	null	null	null	true	true	true
10287	campus	null	false	null	true	true	true
10334	campus	null	true	null	true	true	true
10339	campus	null	false	null	true	true	true
10358	campus	null	false	null	true	true	true
10392	campus	null	null	null	true	true	true
10447	campus	2023-08-03	true	null	true	true	true
10448	campus	null	null	null	true	true	true
10457	campus	null	null	null	true	true	true
10461	campus	null	false	null	true	true	true
10482	campus	null	null	null	true	true	true
10512	campus	null	true	null	true	true	true
10556	campus	null	true	null	true	true	true
10565	campus	null	true	null	true	true	true
10570	campus	null	true	null	true	true	true
10624	campus	null	null	null	true	true	true
10625	campus	null	null	null	true	true	true
10639	campus	null	false	null	true	true	true
10667	campus	null	false	null	true	true	true
10680	campus	null	null	null	true	true	true
10709	campus	null	null	null	true	true	true
10723	campus	null	true	null	true	true	true
10794	campus	2023-05-24	true	null	true	true	true
10902	campus	null	null	null	true	true	true
10962	campus	null	true	null	true	true	true
11013	campus	null	false	null	true	true	true
11017	campus	2021-01-26	false	null	true	true	true
11055	campus	null	null	null	true	true	true
11058	campus	null	null	null	true	true	true
11062	campus	null	null	null	true	true	true
11067	campus	null	null	null	true	true	true
11069	campus	null	null	null	true	true	true
11071	campus	null	null	null	true	true	true
11072	campus	null	null	null	true	true	true
11073	campus	null	null	null	true	true	true
11076	campus	null	null	null	true	true	true
11078	campus	null	null	null	true	true	true
11081	campus	null	null	null	true	true	true
11082	campus	null	null	null	true	true	true
11083	campus	null	null	null	true	true	true
11084	campus	null	null	null	true	true	true
11085	campus	null	null	null	true	true	true
11153	campus	null	true	null	true	true	true
11186	campus	null	null	null	true	true	true
11207	campus	null	null	null	true	true	true
11315	campus	2023-05-17	true	null	true	true	true
11412	campus	null	null	null	true	true	true
11457	campus	null	true	null	true	true	true
11459	campus	null	true	null	true	true	true
11484	campus	null	true	null	true	true	true
11518	campus	null	null	null	true	true	true
11554	campus	null	true	null	true	true	true
11563	campus	null	true	null	true	true	true
11591	campus	null	null	null	true	true	true
11644	campus	null	false	null	true	true	true
11650	campus	null	true	null	true	true	true
11745	campus	null	true	null	true	true	true
11785	campus	2023-02-14	true	null	true	true	true
11786	campus	null	true	null	true	true	true
11835	campus	null	true	null	true	true	true
11847	campus	null	true	null	true	true	true
11892	campus	null	null	null	true	true	true
11967	campus	2023-07-17	true	null	true	true	true
11985	campus	null	true	null	true	true	true
12022	campus	null	true	null	true	true	true
12103	campus	null	null	null	true	true	true
12119	campus	null	null	null	true	true	true
12189	campus	null	null	null	true	true	true
12190	campus	null	null	null	true	true	true
12213	campus	null	false	null	true	true	true
12240	campus	null	true	null	true	true	true
12256	campus	null	false	null	true	true	true
12264	campus	2023-08-09	true	null	true	true	true
