accountId	accountType	lastLoginDatePeopleSoft	enabledInPeopleSoft	lastLoginDateEntraMicrosoft	enabledInEntraMicrosoft	unusedEntraMicrosoft6Months	unusedEntraMicrosoft12Months
846	campus	2025-02-08	true	2025-02-08	true	true	true
853	campus	2025-01-23	true	2025-03-20	true	true	true
857	campus	2022-10-06	true	2022-10-06	true	true	true
865	campus	2025-05-29	true	2025-06-15	true	true	false
911	campus	2024-06-01	true	2025-01-02	true	true	true
922	campus	2025-06-05	true	2025-06-16	true	true	false
945	campus	2025-02-07	true	2025-03-16	true	true	true
964	campus	2023-05-15	true	2023-07-18	true	true	true
998	campus	2025-07-03	true	2025-10-01	true	true	false
1015	campus	2023-06-05	true	2025-07-29	true	true	false
1016	campus	2024-09-18	true	2024-09-13	true	true	true
1019	campus	null	true	null	true	true	true
1021	campus	2024-05-22	true	2024-06-08	true	true	true
1048	campus	2024-01-10	true	2025-03-01	true	true	true
1051	campus	2024-07-14	true	2024-07-16	true	true	true
1074	campus	2023-12-28	true	2024-03-02	true	true	true
1082	campus	2025-02-11	true	2025-02-13	true	true	true
1086	campus	2023-06-26	true	2023-08-23	true	true	true
1091	campus	2024-01-26	true	2024-07-23	true	true	true
1094	campus	null	true	null	true	true	true
1106	campus	null	true	null	true	true	true
1118	campus	2025-02-24	true	2025-07-07	true	true	false
1122	campus	2024-08-10	true	2024-07-28	true	true	true
1135	campus	2024-02-01	true	2024-10-02	true	true	true
1159	campus	2024-08-08	true	2025-07-31	true	true	false
1172	campus	2022-09-26	true	2022-10-12	true	true	true
1175	campus	2024-06-07	true	2025-04-22	true	true	false
1214	campus	null	true	null	true	true	true
1221	campus	2023-10-03	true	2024-04-22	true	true	true
1231	campus	2025-01-29	true	2025-03-07	true	true	true
1280	campus	2025-08-29	true	2025-09-18	true	true	false
1293	campus	2024-10-31	true	2025-09-02	true	true	false
1300	campus	2022-09-02	true	2022-09-30	true	true	true
1309	campus	2024-09-08	true	2025-07-25	true	true	false
1323	campus	2025-09-23	true	2025-10-08	true	true	false
1324	campus	null	true	2024-01-11	true	true	true
1329	campus	2024-08-29	true	2024-07-31	true	true	true
1331	campus	2024-02-15	true	2024-01-08	true	true	true
1359	campus	2024-06-20	true	2024-06-28	true	true	true
1375	campus	2024-08-07	true	2024-08-07	true	true	true
1381	campus	2024-05-22	true	2024-03-24	true	true	true
1384	campus	2024-05-21	true	2024-05-21	true	true	true
1412	campus	2023-05-15	true	2023-11-28	true	true	true
1432	campus	2025-09-05	true	2025-09-21	true	true	false
1433	campus	2025-07-07	true	2025-07-31	true	true	false
1451	campus	null	true	null	true	true	true
1457	campus	null	true	null	true	true	true
1464	campus	2024-08-04	true	2025-06-16	true	true	false
1483	campus	null	true	null	true	true	true
1540	campus	2024-09-11	true	null	true	true	true
1543	campus	2023-01-07	true	2024-05-09	true	true	true
1552	campus	2023-09-11	true	2024-08-06	true	true	true
1557	campus	2025-02-10	true	2025-07-21	true	true	false
1564	campus	2024-10-29	true	2024-10-29	true	true	true
1577	campus	2022-08-30	true	2022-11-23	true	true	true
1591	campus	2023-09-07	true	2023-09-07	true	true	true
1600	campus	2025-05-28	true	2025-06-09	true	true	false
1616	campus	2024-02-16	true	2023-11-17	true	true	true
1629	campus	2023-03-25	true	2023-03-25	true	true	true
1651	campus	2023-09-07	true	2024-06-13	true	true	true
1658	campus	2023-02-12	true	2023-02-28	true	true	true
1688	campus	2024-09-12	true	2025-08-09	true	true	false
1717	campus	2025-06-02	true	2025-09-15	true	true	false
1725	campus	2024-05-16	true	2024-05-21	true	true	true
1731	campus	2023-09-20	true	2024-03-05	true	true	true
1737	campus	2023-04-07	true	null	true	true	true
1738	campus	2024-07-30	true	2024-09-25	true	true	true
1750	campus	2023-09-13	true	2024-03-16	true	true	true
1753	campus	2025-02-24	true	2025-07-07	true	true	false
1758	campus	2025-09-02	true	2025-09-14	true	true	false
1761	campus	null	true	null	true	true	true
1846	campus	2023-06-01	true	2024-07-16	true	true	true
1863	campus	null	true	2023-10-05	true	true	true
1864	campus	2025-03-30	true	2025-05-01	true	true	false
1872	campus	2024-06-14	true	2024-07-08	true	true	true
1873	campus	2024-07-01	true	2025-06-09	true	true	false
1875	campus	2023-03-07	true	2024-02-12	true	true	true
1879	campus	2025-07-23	true	2025-07-24	true	true	false
1887	campus	2024-09-06	true	2025-01-02	true	true	true
1914	campus	2023-05-31	true	2023-08-30	true	true	true
1918	campus	2025-06-18	true	2025-06-27	true	true	false
1936	campus	2025-05-07	true	2025-09-12	true	true	false
1954	campus	2024-06-04	true	2024-06-03	true	true	true
1958	campus	2023-08-30	true	2024-02-23	true	true	true
1979	campus	2025-01-14	true	2025-08-20	true	true	false
2009	campus	2024-10-06	true	2024-11-27	true	true	true
2019	campus	2025-01-31	true	2025-02-09	true	true	true
2033	campus	null	true	null	true	true	true
2034	campus	2024-08-25	true	null	true	true	true
2068	campus	2023-12-18	true	2025-02-10	true	true	true
2071	campus	2022-12-15	true	2025-03-13	true	true	true
2074	campus	2025-08-21	true	2025-08-21	true	true	false
2078	campus	2025-01-22	true	2025-08-21	true	true	false
2082	campus	2024-06-13	true	2024-06-04	true	true	true
2089	campus	null	true	null	true	true	true
2114	campus	2023-06-05	true	2023-08-27	true	true	true
2122	campus	2024-01-12	true	2024-01-12	true	true	true
2135	campus	null	true	null	true	true	true
2142	campus	2024-01-12	true	2023-04-24	true	true	true
2160	campus	null	true	null	true	true	true
2184	campus	2023-12-28	true	2024-03-04	true	true	true
2199	campus	null	true	null	true	true	true
2229	campus	2024-02-08	true	2024-03-14	true	true	true
2232	campus	null	true	null	true	true	true
2233	campus	2023-02-14	true	2023-02-14	true	true	true
2246	campus	2025-01-29	true	2025-06-30	true	true	false
2253	campus	2025-03-02	true	2025-05-15	true	true	false
2266	campus	2024-09-09	true	2024-09-30	true	true	true
2272	campus	2025-02-12	true	2025-03-04	true	true	true
2286	campus	2025-01-20	true	2025-04-14	true	true	true
2327	campus	2025-06-02	true	2025-03-29	true	true	true
2338	campus	2025-05-19	true	2025-08-07	true	true	false
2345	campus	null	true	null	true	true	true
2347	campus	2025-05-24	true	2025-07-16	true	true	false
2372	campus	2022-10-05	true	2022-12-08	true	true	true
2414	campus	2023-09-21	true	null	true	true	true
2416	campus	null	true	2025-05-23	true	true	false
2435	campus	2025-05-16	true	2025-08-22	true	true	false
2447	campus	2025-01-22	true	2025-03-16	true	true	true
2468	campus	null	true	null	true	true	true
2496	campus	2024-05-02	true	2025-01-17	true	true	true
2514	campus	2025-02-14	true	2025-02-15	true	true	true
2518	campus	2023-09-01	true	2024-03-25	true	true	true
2528	campus	2025-08-07	true	2025-08-07	true	true	false
2531	campus	2023-08-29	true	2025-05-20	true	true	false
2534	campus	2024-05-08	true	2024-09-26	true	true	true
2567	campus	2023-09-01	true	2023-09-01	true	true	true
2580	campus	2023-09-02	true	2023-05-26	true	true	true
2585	campus	2024-04-28	true	2024-07-05	true	true	true
2589	campus	2024-10-01	true	2024-11-27	true	true	true
2596	campus	2024-02-29	true	2025-08-22	true	true	false
2663	campus	2025-06-06	true	null	true	true	true
2671	campus	2023-09-07	true	2023-09-08	true	true	true
2672	campus	2023-06-15	true	2023-07-23	true	true	true
2681	campus	2025-09-25	true	2025-09-25	true	true	false
2691	campus	2025-09-25	true	2025-09-25	true	true	false
2704	campus	2023-07-20	true	2023-07-19	true	true	true
2708	campus	2024-05-30	true	null	true	true	true
2712	campus	2024-01-03	true	2024-08-13	true	true	true
2716	campus	2024-02-05	true	2024-02-05	true	true	true
2720	campus	2025-07-15	true	2025-10-07	true	true	false
2730	campus	null	true	null	true	true	true
2736	campus	2024-08-04	true	2025-02-22	true	true	true
2763	campus	2023-12-05	true	2024-03-22	true	true	true
2782	campus	2024-12-06	true	2025-02-03	true	true	true
2787	campus	2023-11-06	true	2024-01-16	true	true	true
2826	campus	2024-08-30	true	2024-09-09	true	true	true
2831	campus	2024-06-19	true	2024-06-21	true	true	true
2853	campus	2022-09-23	true	2022-09-22	true	true	true
2892	campus	2024-10-16	true	2024-12-18	true	true	true
2945	campus	2025-09-07	true	2025-10-05	true	true	false
2952	campus	2025-05-10	true	2025-06-22	true	true	false
2961	campus	2025-01-25	true	2025-01-25	true	true	true
2982	campus	2025-06-11	true	2025-06-26	true	true	false
2991	campus	null	true	null	true	true	true
2995	campus	2025-01-03	true	2025-02-12	true	true	true
3008	campus	2024-06-21	true	2025-07-26	true	true	false
3031	campus	2025-05-09	true	2025-06-24	true	true	false
3043	campus	2022-10-25	true	2022-09-05	true	true	true
3044	campus	2025-06-09	true	2025-08-12	true	true	false
3045	campus	2025-05-06	true	2025-05-06	true	true	false
3110	campus	null	true	2023-08-10	true	true	true
3118	campus	2023-02-10	true	2023-01-31	true	true	true
3128	campus	2025-02-19	true	2025-04-07	true	true	true
3135	campus	2023-12-29	true	2024-02-29	true	true	true
3158	campus	2024-07-23	true	2024-06-25	true	true	true
3244	campus	2024-09-06	true	2025-03-07	true	true	true
3266	campus	2022-01-08	true	2025-09-17	true	true	false
3272	campus	2025-01-24	true	2025-01-24	true	true	true
3290	campus	2024-12-16	true	2025-04-29	true	true	false
3315	campus	2023-04-06	true	2023-04-16	true	true	true
3338	campus	2025-08-06	true	2025-08-07	true	true	false
3346	campus	2025-06-23	true	2025-08-24	true	true	false
3387	campus	2025-06-04	true	2025-10-05	true	true	false
3431	campus	2023-11-20	true	2024-03-18	true	true	true
3435	campus	2024-02-15	true	2024-03-07	true	true	true
3436	campus	2025-05-12	true	2025-09-12	true	true	false
3437	campus	2024-11-25	true	2024-10-29	true	true	true
3453	campus	2024-04-17	true	2024-05-02	true	true	true
3498	campus	2024-09-29	true	2024-11-30	true	true	true
3499	campus	2023-11-13	true	2024-03-26	true	true	true
3502	campus	2024-06-18	true	2024-06-18	true	true	true
3519	campus	2023-01-23	true	2023-04-14	true	true	true
3528	campus	2022-10-15	true	2022-10-16	true	true	true
3529	campus	2024-10-02	true	2024-10-24	true	true	true
3577	campus	2022-09-26	true	2022-09-27	true	true	true
3601	campus	2024-09-08	true	2024-12-17	true	true	true
3609	campus	null	true	null	true	true	true
3619	campus	2022-12-28	true	2023-03-05	true	true	true
3639	campus	2023-02-27	true	2023-06-19	true	true	true
3651	campus	2024-09-11	true	2025-01-15	true	true	true
3653	campus	2025-09-29	true	2025-09-29	true	true	false
3655	campus	2024-06-07	true	2024-08-05	true	true	true
3657	campus	null	true	null	true	true	true
3659	campus	2024-01-10	true	2024-01-26	true	true	true
3663	campus	2025-03-09	true	2025-03-09	true	true	true
3683	campus	2023-02-15	true	2023-02-15	true	true	true
3702	campus	null	true	null	true	true	true
3708	campus	2022-08-31	true	2024-06-13	true	true	true
3711	campus	2023-02-16	true	2024-08-03	true	true	true
3717	campus	2025-04-06	true	2025-04-07	true	true	true
3720	campus	2024-07-30	true	2025-05-02	true	true	false
3721	campus	2025-05-22	true	2025-05-22	true	true	false
3726	campus	2024-09-16	true	2024-12-12	true	true	true
3736	campus	null	true	null	true	true	true
3737	campus	null	true	null	true	true	true
3759	campus	2023-09-18	true	2023-12-10	true	true	true
3767	campus	null	true	2025-05-30	true	true	false
3770	campus	2024-11-01	true	2024-11-01	true	true	true
3771	campus	2025-05-15	true	2025-07-16	true	true	false
3778	campus	2024-02-17	true	2024-06-30	true	true	true
3779	campus	2024-08-28	true	2025-05-12	true	true	false
3785	campus	2024-06-02	true	2024-07-06	true	true	true
3786	campus	2024-09-20	true	2024-09-19	true	true	true
3790	campus	2025-03-01	true	2025-04-15	true	true	false
3794	campus	2025-07-18	true	2025-07-19	true	true	false
3813	campus	null	true	null	true	true	true
3822	campus	2025-01-30	true	2025-04-08	true	true	true
3825	campus	null	true	null	true	true	true
3834	campus	2025-04-06	true	2025-04-06	true	true	true
3841	campus	2025-05-20	true	2025-06-06	true	true	false
3867	campus	2025-09-01	true	2025-09-01	true	true	false
3899	campus	2024-08-08	true	2024-09-05	true	true	true
3902	campus	2024-10-07	true	2024-11-05	true	true	true
3904	campus	2024-01-10	true	2024-06-12	true	true	true
3912	campus	2025-05-24	true	2025-10-09	true	true	false
3914	campus	2025-01-07	true	2024-12-12	true	true	true
3915	campus	2025-09-02	true	2025-09-02	true	true	false
3917	campus	2022-09-28	true	2023-04-13	true	true	true
3934	campus	2024-05-14	true	2024-05-21	true	true	true
3945	campus	2024-09-21	true	2024-10-30	true	true	true
3946	campus	2025-01-21	true	2025-02-28	true	true	true
3958	campus	2024-09-10	true	2024-09-29	true	true	true
3961	campus	2024-02-28	true	2023-11-03	true	true	true
4005	campus	2025-01-30	true	2025-05-22	true	true	false
4007	campus	2025-05-20	true	2025-06-02	true	true	false
4025	campus	null	true	null	true	true	true
4040	campus	null	true	null	true	true	true
4042	campus	null	true	null	true	true	true
4061	campus	2025-04-08	true	2025-04-08	true	true	true
4087	campus	2024-05-23	true	2024-05-29	true	true	true
4113	campus	2021-06-06	true	2025-07-02	true	true	false
4125	campus	2024-09-09	true	2025-07-27	true	true	false
4136	campus	2025-04-10	true	2025-04-10	true	true	true
4152	campus	2024-09-18	true	2024-09-19	true	true	true
4155	campus	null	true	null	true	true	true
4161	campus	2023-09-06	true	2023-09-06	true	true	true
4170	campus	null	true	null	true	true	true
4175	campus	2024-07-13	true	2024-10-15	true	true	true
4199	campus	2024-06-30	true	2024-11-09	true	true	true
4211	campus	2025-09-02	true	2025-09-05	true	true	false
4219	campus	2024-03-19	true	2025-02-11	true	true	true
4222	campus	2024-09-07	true	2024-12-14	true	true	true
4230	campus	null	true	null	true	true	true
4244	campus	2023-09-09	true	2023-06-04	true	true	true
4245	campus	null	true	null	true	true	true
4261	campus	2024-05-12	true	2025-02-04	true	true	true
4277	campus	2024-05-23	true	2024-05-23	true	true	true
4281	campus	null	true	null	true	true	true
4292	campus	2025-06-29	true	2025-06-29	true	true	false
4311	campus	2024-09-02	true	2025-03-17	true	true	true
4330	campus	2024-09-25	true	2024-10-18	true	true	true
4369	campus	2024-02-16	true	2025-07-08	true	true	false
4405	campus	2024-10-07	true	2025-04-22	true	true	false
4418	campus	2024-08-17	true	2024-08-30	true	true	true
4421	campus	2024-05-09	true	2024-06-24	true	true	true
4445	campus	2023-02-10	true	null	true	true	true
4450	campus	null	true	null	true	true	true
4465	campus	2026-04-07	true	2025-10-07	true	true	false
4488	campus	2024-03-04	true	2024-07-31	true	true	true
4493	campus	2023-02-21	true	2024-12-24	true	true	true
4498	campus	2024-09-18	true	null	true	true	true
4518	campus	2025-03-27	true	2025-03-27	true	true	true
4526	campus	2025-07-15	true	2025-07-16	true	true	false
4531	campus	2023-07-16	true	2023-07-19	true	true	true
4540	campus	2024-05-14	true	2024-06-12	true	true	true
4541	campus	2025-02-04	true	2025-04-16	true	true	false
4544	campus	2022-09-06	true	2022-08-25	true	true	true
4547	campus	2025-03-12	true	2025-03-13	true	true	true
4553	campus	2024-02-15	true	2025-05-18	true	true	false
4575	campus	2025-02-03	true	2025-04-17	true	true	false
4590	campus	null	true	null	true	true	true
4612	campus	2025-06-16	true	2025-08-22	true	true	false
4613	campus	2024-03-17	true	2024-05-17	true	true	true
4675	campus	2025-02-15	true	2025-05-21	true	true	false
4677	campus	null	true	2024-07-25	true	true	true
4685	campus	2024-06-04	true	2024-06-05	true	true	true
4689	campus	2024-02-02	true	2025-06-11	true	true	false
4702	campus	2025-01-08	true	2025-07-07	true	true	false
4706	campus	2025-08-15	true	2025-08-15	true	true	false
4720	campus	2022-07-13	true	2022-06-16	true	true	true
4754	campus	2025-07-10	true	2025-08-29	true	true	false
4755	campus	null	true	null	true	true	true
4810	campus	2023-11-27	true	2023-11-27	true	true	true
4904	campus	2024-09-09	true	2024-10-21	true	true	true
4910	campus	null	true	null	true	true	true
4918	campus	2025-05-30	true	2025-02-26	true	true	true
4919	campus	2025-05-27	true	2025-07-25	true	true	false
4920	campus	2025-06-27	true	2025-09-19	true	true	false
4931	campus	null	true	2023-01-16	true	true	true
4932	campus	2022-10-26	true	2023-04-13	true	true	true
4933	campus	2023-05-21	true	2023-08-06	true	true	true
4961	campus	2024-03-08	true	2024-02-25	true	true	true
4962	campus	null	true	null	true	true	true
4971	campus	2024-06-01	true	2025-05-20	true	true	false
4988	campus	2024-09-16	true	2024-09-24	true	true	true
5030	campus	2023-03-07	true	2023-02-27	true	true	true
5039	campus	2025-03-31	true	2025-05-01	true	true	false
5048	campus	2024-09-30	true	2025-03-09	true	true	true
5051	campus	2024-12-09	true	2024-12-11	true	true	true
5066	campus	2024-02-19	true	2024-07-08	true	true	true
5069	campus	null	true	null	true	true	true
5076	campus	2025-01-13	true	2025-01-14	true	true	true
5079	campus	2025-02-19	true	2025-02-20	true	true	true
5096	campus	2025-07-02	true	2025-06-25	true	true	false
5125	campus	2025-02-06	true	2025-08-21	true	true	false
5132	campus	null	true	null	true	true	true
5142	campus	2023-07-10	true	2023-07-06	true	true	true
5154	campus	2024-09-25	true	2024-09-29	true	true	true
5174	campus	2022-10-05	true	2022-10-24	true	true	true
5179	campus	2023-05-26	true	2023-06-01	true	true	true
5192	campus	2025-02-03	true	2024-11-15	true	true	true
5196	campus	2024-09-22	true	2025-06-10	true	true	false
5208	campus	2024-11-09	true	2025-02-10	true	true	true
5216	campus	null	true	2025-05-08	true	true	false
5247	campus	2025-05-23	true	2025-05-20	true	true	false
5329	campus	2025-07-13	true	2025-07-11	true	true	false
5397	campus	2025-01-07	true	2025-06-30	true	true	false
5486	campus	2024-01-31	true	2022-09-20	true	true	true
5495	campus	null	true	null	true	true	true
5501	campus	null	true	null	true	true	true
5502	campus	2022-08-02	true	2022-08-09	true	true	true
5503	campus	2023-03-24	true	2023-05-31	true	true	true
5511	campus	2023-02-11	true	2023-06-24	true	true	true
5515	campus	2024-09-14	true	2025-03-27	true	true	true
5516	campus	2024-07-01	true	2024-09-18	true	true	true
5522	campus	2025-07-18	true	2025-09-25	true	true	false
5544	campus	2025-09-07	true	2025-10-09	true	true	false
5559	campus	2025-05-12	true	2025-04-01	true	true	true
5564	campus	2025-01-05	true	2025-01-26	true	true	true
5703	campus	2022-09-26	true	2022-09-29	true	true	true
5708	campus	2025-05-14	true	2025-09-13	true	true	false
5729	campus	2023-02-15	true	2023-02-16	true	true	true
5737	campus	2024-09-07	true	2025-10-05	true	true	false
5739	campus	2024-07-30	true	2024-08-16	true	true	true
5750	campus	2023-09-27	true	2023-06-02	true	true	true
5753	campus	2023-12-04	true	2024-02-01	true	true	true
5768	campus	2025-06-25	true	2025-06-07	true	true	false
5771	campus	2023-07-25	true	2023-07-25	true	true	true
5839	campus	2024-07-10	true	2024-08-19	true	true	true
5840	campus	2024-08-16	true	2024-06-01	true	true	true
5842	campus	2025-09-16	true	2025-09-16	true	true	false
5854	campus	2024-02-14	true	null	true	true	true
5859	campus	null	true	null	true	true	true
5860	campus	2024-07-13	true	2024-03-18	true	true	true
5862	campus	2024-11-15	true	2025-02-24	true	true	true
5871	campus	2023-11-06	true	2023-08-23	true	true	true
5876	campus	null	true	2025-05-25	true	true	false
5878	campus	2025-05-12	true	2025-07-09	true	true	false
5879	campus	2024-01-09	true	2024-02-07	true	true	true
5893	campus	2025-09-08	true	2025-09-25	true	true	false
5894	campus	null	true	null	true	true	true
5897	campus	2025-06-03	true	2025-06-04	true	true	false
5902	campus	2022-09-06	true	2023-02-20	true	true	true
5903	campus	2024-07-17	true	null	true	true	true
5912	campus	2023-02-13	true	2023-02-22	true	true	true
5919	campus	2025-10-08	true	2025-10-09	true	true	false
5957	campus	2025-08-15	true	2025-08-26	true	true	false
5997	campus	2023-11-24	true	2024-01-15	true	true	true
6001	campus	2025-10-07	true	2025-10-07	true	true	false
6015	campus	2023-09-07	true	2023-11-30	true	true	true
6027	campus	2025-01-16	true	2024-11-04	true	true	true
6038	campus	2024-12-11	true	2025-09-20	true	true	false
6058	campus	2024-10-01	true	2025-04-07	true	true	true
6064	campus	2022-09-12	true	2023-04-16	true	true	true
6116	campus	null	true	null	true	true	true
6134	campus	2024-09-12	true	2024-12-08	true	true	true
6156	campus	2023-05-01	true	2023-05-01	true	true	true
6157	campus	2024-05-20	true	2024-05-17	true	true	true
6169	campus	2025-09-10	true	2025-09-10	true	true	false
6181	campus	2024-09-04	true	2024-09-08	true	true	true
6188	campus	2022-10-20	true	2022-10-20	true	true	true
6195	campus	2023-02-09	true	2023-09-11	true	true	true
6207	campus	2024-02-08	true	2024-04-28	true	true	true
6218	campus	2024-09-27	true	2025-01-16	true	true	true
6281	campus	null	true	null	true	true	true
6289	campus	2025-02-05	true	2025-02-11	true	true	true
6311	campus	2024-06-01	true	2025-05-20	true	true	false
6319	campus	2024-01-21	true	2024-01-21	true	true	true
6335	campus	2024-02-02	true	2024-02-02	true	true	true
6336	campus	null	true	null	true	true	true
6343	campus	2022-08-31	true	2023-03-02	true	true	true
6369	campus	2024-04-29	true	2024-04-29	true	true	true
6374	campus	2024-05-19	true	2024-05-22	true	true	true
6384	campus	2023-05-30	true	2023-08-23	true	true	true
6398	campus	2024-09-09	true	2024-11-13	true	true	true
6406	campus	2024-05-16	true	2024-07-17	true	true	true
6409	campus	2025-09-22	true	2025-09-30	true	true	false
6420	campus	2024-04-01	true	2024-08-02	true	true	true
6436	campus	2022-09-12	true	2022-10-04	true	true	true
6438	campus	2024-02-13	true	2024-05-03	true	true	true
6448	campus	2025-04-10	true	2025-04-21	true	true	false
6453	campus	2024-06-03	true	2025-09-04	true	true	false
6497	campus	2023-07-08	true	2023-07-08	true	true	true
6516	campus	2024-12-06	true	2025-04-24	true	true	false
6532	campus	2025-02-02	true	2025-06-23	true	true	false
6538	campus	2024-02-26	true	2024-04-16	true	true	true
6547	campus	2024-03-19	true	2024-07-12	true	true	true
6551	campus	null	true	null	true	true	true
6553	campus	2024-01-25	true	2025-07-28	true	true	false
6573	campus	null	true	null	true	true	true
6583	campus	2023-08-03	true	2023-08-10	true	true	true
6586	campus	2024-01-08	true	2024-02-29	true	true	true
6592	campus	2024-09-03	true	2024-08-19	true	true	true
6625	campus	null	true	null	true	true	true
6633	campus	2024-10-24	true	2024-12-23	true	true	true
6638	campus	2023-07-07	true	2023-02-25	true	true	true
6654	campus	2025-05-13	true	2025-05-13	true	true	false
6659	campus	2024-05-31	true	2025-01-14	true	true	true
6662	campus	2023-06-13	true	2023-06-13	true	true	true
6678	campus	2023-10-08	true	2025-05-03	true	true	false
6680	campus	2024-01-26	true	2025-02-20	true	true	true
6695	campus	2025-05-19	true	2025-05-19	true	true	false
6703	campus	2025-07-15	true	2025-07-15	true	true	false
6777	campus	2025-08-18	true	2025-08-18	true	true	false
6786	campus	2024-01-31	true	2024-04-18	true	true	true
6802	campus	2025-08-01	true	2025-08-01	true	true	false
6815	campus	2024-09-20	true	2024-11-02	true	true	true
6828	campus	2024-10-07	true	2024-11-25	true	true	true
6831	campus	2024-08-15	true	2024-06-03	true	true	true
6888	campus	2023-01-09	true	2022-07-15	true	true	true
6897	campus	2025-07-16	true	2025-07-23	true	true	false
6913	campus	null	true	2025-01-16	true	true	true
6919	campus	2025-07-21	true	2025-10-07	true	true	false
6951	campus	2024-08-21	true	2024-08-21	true	true	true
6952	campus	2023-01-06	true	2023-08-27	true	true	true
6957	campus	2023-09-27	true	2023-09-08	true	true	true
6967	campus	null	true	null	true	true	true
6993	campus	2023-01-17	true	2023-04-07	true	true	true
7002	campus	2025-06-03	true	2025-08-17	true	true	false
7014	campus	2025-09-17	true	2025-09-29	true	true	false
7018	campus	2024-05-23	true	2024-09-06	true	true	true
7023	campus	2024-01-30	true	2024-01-25	true	true	true
7024	campus	2024-06-18	true	2024-06-21	true	true	true
7028	campus	2023-08-02	true	2023-08-03	true	true	true
7081	campus	2024-06-21	true	2024-10-29	true	true	true
7086	campus	2025-08-15	true	2025-10-01	true	true	false
7116	campus	2025-06-05	true	2025-06-05	true	true	false
7142	campus	2024-08-30	true	2025-07-24	true	true	false
7146	campus	null	true	null	true	true	true
7166	campus	2023-08-31	true	2023-09-01	true	true	true
7172	campus	2024-07-22	true	2024-07-22	true	true	true
7178	campus	2025-03-14	true	2025-06-03	true	true	false
7203	campus	2023-09-01	true	null	true	true	true
7213	campus	2025-06-10	true	2025-08-14	true	true	false
7220	campus	2025-03-16	true	2025-03-17	true	true	true
7222	campus	2025-05-12	true	2025-05-02	true	true	false
7225	campus	2025-03-25	true	2025-03-25	true	true	true
7240	campus	2025-04-07	true	2025-05-28	true	true	false
7278	campus	2025-03-20	true	2025-03-10	true	true	true
7302	campus	null	true	null	true	true	true
7333	campus	2024-11-15	true	2025-10-11	true	true	false
7344	campus	2024-01-24	true	2025-04-29	true	true	false
7347	campus	2025-02-01	true	2025-02-02	true	true	true
7365	campus	2022-10-16	true	2023-01-19	true	true	true
7368	campus	2025-07-29	true	2025-07-29	true	true	false
7373	campus	2023-10-05	true	2023-10-05	true	true	true
7378	campus	2024-02-08	true	2024-01-25	true	true	true
7388	campus	2023-01-05	true	2022-10-26	true	true	true
7398	campus	2025-10-03	true	2025-10-03	true	true	false
7425	campus	2024-11-13	true	2025-08-14	true	true	false
7431	campus	2024-01-30	true	2024-11-04	true	true	true
7436	campus	2024-12-17	true	2025-03-14	true	true	true
7442	campus	2024-01-21	true	2024-01-21	true	true	true
7458	campus	2024-05-16	true	2024-05-28	true	true	true
7486	campus	null	true	null	true	true	true
7489	campus	2024-02-22	true	2024-02-22	true	true	true
