accountId	accountType	lastLoginDatePeopleSoft	enabledInPeopleSoft	lastLoginDateEntraMicrosoft	enabledInEntraMicrosoft	unusedEntraMicrosoft6Months	unusedEntraMicrosoft12Months
434	alumni	2022-02-01	false	2022-06-23	true	true	true
435	alumni	null	null	null	true	true	true
436	alumni	null	null	2022-08-30	true	true	true
470	alumni	2023-05-17	false	2025-04-01	true	true	true
475	alumni	2022-05-10	false	2022-06-29	true	true	true
478	alumni	2022-03-10	false	2024-04-29	true	true	true
482	alumni	null	null	null	true	true	true
484	alumni	null	null	2022-09-03	true	true	true
486	alumni	null	null	2023-09-02	true	true	true
492	alumni	2022-05-09	false	2022-07-06	true	true	true
497	alumni	2023-05-09	false	2024-11-11	true	true	true
500	alumni	null	null	2024-04-16	true	true	true
501	alumni	null	null	null	true	true	true
502	alumni	2024-05-15	false	2024-05-20	true	true	true
511	alumni	2023-06-05	false	2024-01-21	true	true	true
524	alumni	2024-05-13	false	2025-04-05	true	true	true
531	alumni	null	null	2022-10-03	true	true	true
542	alumni	2022-06-16	false	2025-03-19	true	true	true
557	alumni	null	null	2022-08-24	true	true	true
563	alumni	null	null	null	false	true	true
565	alumni	2024-03-30	false	2024-11-14	true	true	true
571	alumni	null	null	null	true	true	true
577	alumni	2023-06-12	false	2023-10-26	true	true	true
583	alumni	null	null	2022-04-15	true	true	true
623	alumni	2021-05-20	false	2024-07-08	true	true	true
624	alumni	2024-05-14	false	2024-06-07	true	true	true
630	alumni	null	null	2024-05-13	true	true	true
639	alumni	null	null	2021-11-23	true	true	true
657	alumni	2023-05-30	false	2023-07-06	true	true	true
666	alumni	null	null	2022-03-28	true	true	true
669	alumni	null	null	2022-06-05	true	true	true
671	alumni	2023-06-01	false	2024-04-30	true	true	true
674	alumni	null	null	2024-12-16	true	true	true
682	alumni	null	null	null	true	true	true
684	alumni	null	null	2022-06-12	true	true	true
686	alumni	2022-06-03	false	2024-04-07	true	true	true
702	alumni	2024-05-14	false	2024-06-12	true	true	true
707	alumni	2023-05-08	false	2023-07-10	true	true	true
715	alumni	2023-05-26	false	2024-05-29	true	true	true
720	alumni	2023-05-10	false	2024-12-21	true	true	true
723	alumni	null	null	null	true	true	true
728	alumni	null	null	2022-04-22	true	true	true
731	alumni	2023-05-17	false	2025-01-12	true	true	true
738	alumni	null	null	null	true	true	true
739	alumni	null	null	2022-09-09	true	true	true
740	alumni	null	null	2022-05-18	true	true	true
743	alumni	null	null	2023-07-17	true	true	true
744	alumni	null	null	2022-04-14	true	true	true
748	alumni	2023-05-08	false	2023-07-05	true	true	true
757	alumni	2022-05-10	false	2022-06-04	true	true	true
764	alumni	null	null	2022-02-11	true	true	true
778	alumni	null	null	2022-11-02	true	true	true
783	alumni	null	null	null	true	true	true
784	alumni	2024-05-13	false	2024-07-10	true	true	true
787	alumni	null	null	2023-02-08	true	true	true
789	alumni	2024-05-30	false	2025-02-24	true	true	true
792	alumni	null	null	null	false	true	true
794	alumni	2023-06-13	false	2023-06-13	true	true	true
795	alumni	2022-05-09	false	2023-04-21	true	true	true
822	alumni	null	null	2024-12-30	true	true	true
832	alumni	2022-05-13	false	2022-12-07	true	true	true
833	alumni	null	null	2024-10-01	true	true	true
844	alumni	2022-05-11	false	2022-06-21	true	true	true
858	alumni	null	null	2022-10-03	true	true	true
867	alumni	null	null	2024-05-28	true	true	true
869	alumni	2022-05-24	false	2022-11-30	true	true	true
873	alumni	null	null	2022-03-01	true	true	true
874	alumni	null	null	2021-11-28	true	true	true
877	alumni	2022-05-19	false	2023-08-24	true	true	true
878	alumni	2023-01-17	false	2023-06-28	true	true	true
879	alumni	2023-07-05	false	2024-07-02	true	true	true
888	alumni	null	null	2023-12-19	true	true	true
891	alumni	2022-05-11	false	2023-03-13	true	true	true
892	alumni	2022-06-06	false	2024-09-20	true	true	true
893	alumni	2023-03-09	false	null	true	true	true
902	alumni	null	null	null	true	true	true
903	alumni	null	null	2024-11-18	true	true	true
906	alumni	2023-05-09	false	2023-08-22	true	true	true
912	alumni	2024-06-29	false	2024-06-04	true	true	true
914	alumni	null	null	2021-08-02	true	true	true
916	alumni	null	null	null	true	true	true
921	alumni	2023-06-07	false	2023-07-16	true	true	true
923	alumni	null	null	null	true	true	true
924	alumni	2022-05-10	false	2022-06-29	true	true	true
928	alumni	2023-12-23	false	2024-02-14	true	true	true
929	alumni	null	null	2024-06-02	true	true	true
932	alumni	2022-05-11	false	2022-08-16	true	true	true
934	alumni	2024-05-31	false	2024-08-04	true	true	true
936	alumni	2022-05-09	false	2024-09-04	true	true	true
940	alumni	2022-05-26	false	2023-11-08	true	true	true
947	alumni	2022-01-05	false	2022-02-11	true	true	true
951	alumni	2022-06-25	false	2024-03-15	true	true	true
953	alumni	2021-12-22	false	2023-04-19	true	true	true
961	alumni	2023-05-26	false	2024-10-01	true	true	true
979	alumni	null	null	2022-06-19	true	true	true
997	alumni	2024-05-14	false	2024-05-17	true	true	true
1000	alumni	null	null	2024-01-19	true	true	true
1004	alumni	null	null	null	true	true	true
1006	alumni	null	null	2022-03-06	true	true	true
1007	alumni	null	null	2022-09-08	true	true	true
1008	alumni	2023-05-29	false	2024-07-16	true	true	true
1011	alumni	2024-05-17	false	2024-08-03	true	true	true
1013	alumni	null	null	2024-03-01	true	true	true
1028	alumni	2022-05-22	false	2022-11-27	true	true	true
1042	alumni	2022-06-27	false	2023-04-28	true	true	true
1066	alumni	null	null	null	true	true	true
1071	alumni	2021-11-30	false	2022-01-05	true	true	true
1072	alumni	2023-05-22	false	2025-02-20	true	true	true
1079	alumni	null	null	2025-01-27	true	true	true
1080	alumni	2024-05-20	true	2024-10-16	true	true	true
1084	alumni	null	null	2022-08-25	true	true	true
1088	alumni	null	null	2022-10-03	true	true	true
1101	alumni	null	null	2022-11-09	true	true	true
1103	alumni	null	null	2023-08-01	true	true	true
1104	alumni	2023-05-08	false	2024-03-26	true	true	true
1108	alumni	2022-05-28	false	2022-11-16	true	true	true
1109	alumni	2022-06-03	false	2022-09-06	true	true	true
1110	alumni	2022-01-18	false	2022-08-01	true	true	true
1119	alumni	null	null	2024-01-12	true	true	true
1120	alumni	null	null	2022-04-10	true	true	true
1125	alumni	2023-05-26	false	2024-10-28	true	true	true
1129	alumni	2023-05-15	false	2023-06-02	true	true	true
1134	alumni	null	null	2024-02-03	true	true	true
1140	alumni	null	null	2023-12-12	true	true	true
1141	alumni	null	null	2023-02-06	true	true	true
1147	alumni	null	null	2022-11-13	true	true	true
1152	alumni	2024-05-17	false	2025-03-17	true	true	true
1156	alumni	2022-05-27	false	2022-07-07	true	true	true
1157	alumni	null	null	2022-08-19	true	true	true
1158	alumni	2022-05-18	false	2023-12-07	true	true	true
1162	alumni	2022-05-09	false	2023-04-08	true	true	true
1164	alumni	null	null	2022-07-03	true	true	true
1169	alumni	null	null	2024-01-22	true	true	true
1170	alumni	2024-06-05	false	2025-01-24	true	true	true
1182	alumni	2023-06-02	false	2023-06-16	true	true	true
1185	alumni	2022-06-08	false	2024-06-28	true	true	true
1186	alumni	2023-05-24	false	2025-01-15	true	true	true
1193	alumni	null	null	2022-01-17	true	true	true
1196	alumni	null	null	2022-09-09	true	true	true
1201	alumni	null	null	2022-10-03	true	true	true
1202	alumni	2024-05-14	false	2024-08-16	true	true	true
1208	alumni	null	null	2022-01-27	true	true	true
1220	alumni	2022-05-18	false	2024-11-27	true	true	true
1223	alumni	null	null	2022-09-12	true	true	true
1224	alumni	null	null	2023-02-03	true	true	true
1237	alumni	2022-05-09	false	2022-09-08	true	true	true
1238	alumni	null	null	null	true	true	true
1241	alumni	null	null	2022-12-08	true	true	true
1248	alumni	2023-05-09	false	2024-03-07	true	true	true
1255	alumni	null	null	2021-12-20	true	true	true
1263	alumni	null	null	2022-09-07	true	true	true
1267	alumni	null	null	null	true	true	true
1277	alumni	null	null	2022-11-04	true	true	true
1281	alumni	null	null	2022-05-11	true	true	true
1289	alumni	2021-12-07	false	2022-04-15	true	true	true
1301	alumni	null	null	2024-07-09	true	true	true
1303	alumni	2022-06-23	false	2022-08-03	true	true	true
1305	alumni	null	null	2025-01-06	true	true	true
1316	alumni	2023-05-08	false	2024-02-24	true	true	true
1319	alumni	null	null	2022-10-03	true	true	true
1328	alumni	null	null	null	true	true	true
1333	alumni	2023-05-14	false	2023-05-05	true	true	true
1336	alumni	null	null	2022-06-12	true	true	true
1337	alumni	2022-05-10	false	2022-06-10	true	true	true
1343	alumni	null	null	2023-07-31	true	true	true
1353	alumni	2022-06-17	false	2024-11-10	true	true	true
1354	alumni	2022-05-09	false	2024-07-18	true	true	true
1356	alumni	null	null	null	true	true	true
1365	alumni	null	null	2022-06-21	true	true	true
1368	alumni	2022-05-31	false	2025-02-25	true	true	true
1369	alumni	2022-12-30	false	2023-06-27	true	true	true
1377	alumni	null	null	2022-10-03	true	true	true
1383	alumni	2023-05-25	false	2024-11-13	true	true	true
1403	alumni	2022-05-17	false	2025-01-23	true	true	true
1405	alumni	null	null	null	true	true	true
1409	alumni	2022-05-09	false	2022-07-11	true	true	true
1417	alumni	null	null	2023-08-21	true	true	true
1420	alumni	2022-05-26	false	2022-07-13	true	true	true
1421	alumni	null	null	null	true	true	true
1422	alumni	null	null	2025-02-25	true	true	true
1424	alumni	null	null	2023-09-18	true	true	true
1428	alumni	2022-05-10	false	2022-06-20	true	true	true
1430	alumni	null	null	null	true	true	true
1431	alumni	2023-05-22	false	2023-05-16	true	true	true
1434	alumni	2023-05-20	false	2023-09-26	true	true	true
1443	alumni	2022-05-11	false	2024-08-28	true	true	true
1446	alumni	2023-05-15	false	2023-11-19	true	true	true
1448	alumni	null	null	2022-03-24	true	true	true
1452	alumni	null	null	2021-12-02	true	true	true
1463	alumni	null	null	2022-01-13	true	true	true
1466	alumni	null	null	2023-07-31	true	true	true
1469	alumni	null	null	2021-12-10	true	true	true
1470	alumni	null	null	null	true	true	true
1475	alumni	null	null	2023-12-15	true	true	true
1478	alumni	2022-05-13	false	2023-05-07	true	true	true
1479	alumni	2022-05-10	false	2024-09-13	true	true	true
1485	alumni	null	null	2025-04-10	true	true	true
1486	alumni	2023-06-04	false	2023-06-26	true	true	true
1496	alumni	null	null	2022-11-10	true	true	true
1497	alumni	2022-06-06	false	2022-07-18	true	true	true
1498	alumni	null	null	2022-10-03	true	true	true
1500	alumni	2024-05-14	false	2024-10-05	true	true	true
1501	alumni	null	null	null	true	true	true
1517	alumni	null	null	2022-10-03	true	true	true
1525	alumni	2024-06-16	false	2024-05-27	true	true	true
1527	alumni	null	null	2024-03-16	true	true	true
1534	alumni	null	null	2023-05-04	true	true	true
1535	alumni	2022-06-20	false	2022-08-29	true	true	true
1537	alumni	2024-05-23	false	2024-07-06	true	true	true
1547	alumni	null	null	2022-10-03	true	true	true
1556	alumni	2022-05-20	false	2024-07-22	true	true	true
1558	alumni	null	null	2022-10-04	true	true	true
1575	alumni	2023-05-27	false	2023-06-29	true	true	true
1584	alumni	null	null	2022-12-23	true	true	true
1585	alumni	2023-05-12	false	2024-06-18	true	true	true
1586	alumni	null	null	2023-06-26	true	true	true
1592	alumni	null	null	2022-10-03	true	true	true
1602	alumni	2023-07-01	false	2023-08-14	true	true	true
1603	alumni	null	null	2024-11-09	true	true	true
1605	alumni	null	null	2023-07-17	true	true	true
1608	alumni	null	null	2025-02-14	true	true	true
1609	alumni	2022-06-24	false	2022-09-20	true	true	true
1610	alumni	2024-05-17	false	2024-07-08	true	true	true
1617	alumni	2022-05-26	false	2022-05-26	true	true	true
1618	alumni	2024-06-13	false	2025-03-06	true	true	true
1623	alumni	null	null	2025-01-06	true	true	true
1626	alumni	null	null	null	true	true	true
1633	alumni	null	null	2024-04-01	true	true	true
1650	alumni	2023-06-10	false	2023-06-06	true	true	true
1656	alumni	2022-05-09	false	2022-07-14	true	true	true
1657	alumni	2024-05-17	false	2024-06-03	true	true	true
1660	alumni	null	null	2024-12-05	true	true	true
1669	alumni	2022-05-27	false	2025-04-06	true	true	true
1675	alumni	null	null	2024-03-21	true	true	true
1677	alumni	2023-01-15	false	2023-02-01	true	true	true
1678	alumni	null	null	2023-11-10	true	true	true
1679	alumni	null	null	null	true	true	true
1680	alumni	2023-05-08	false	2023-07-19	true	true	true
1681	alumni	2023-05-30	false	2024-05-04	true	true	true
1684	alumni	null	null	2023-01-18	true	true	true
1686	alumni	2023-05-08	false	2024-09-19	true	true	true
1702	alumni	2024-05-13	false	2024-05-28	true	true	true
1703	alumni	null	null	2025-04-06	true	true	true
1704	alumni	null	null	null	true	true	true
1707	alumni	null	null	2022-12-03	true	true	true
1710	alumni	null	null	2022-01-31	true	true	true
1714	alumni	null	null	2021-05-13	true	true	true
1716	alumni	null	null	2022-05-23	true	true	true
1718	alumni	null	null	2022-04-23	true	true	true
1722	alumni	null	null	2024-02-21	true	true	true
1723	alumni	null	null	null	true	true	true
1740	alumni	null	null	2022-07-29	true	true	true
1743	alumni	null	null	null	true	true	true
1745	alumni	2022-05-13	false	2023-02-15	true	true	true
1748	alumni	2023-06-26	false	2023-11-14	true	true	true
1749	alumni	2022-05-12	false	2022-07-06	true	true	true
1762	alumni	null	null	2023-12-19	true	true	true
1763	alumni	null	null	2022-12-18	true	true	true
1813	alumni	null	null	2022-04-06	true	true	true
1816	alumni	2024-05-13	false	2025-01-09	true	true	true
1817	alumni	2024-05-14	false	2024-06-06	true	true	true
1822	alumni	2024-06-14	false	2025-01-04	true	true	true
1825	alumni	null	null	2023-10-22	true	true	true
1850	alumni	2022-06-03	false	2023-04-21	true	true	true
1854	alumni	null	null	2024-03-23	true	true	true
1855	alumni	null	null	2023-03-28	true	true	true
1860	alumni	2023-02-12	false	2023-02-03	true	true	true
1869	alumni	2022-05-19	false	2024-12-19	true	true	true
1870	alumni	null	null	null	true	true	true
1878	alumni	2023-05-26	false	2024-11-06	true	true	true
1885	alumni	null	null	null	true	true	true
1903	alumni	2022-05-13	false	2022-07-03	true	true	true
1904	alumni	null	null	2022-08-15	true	true	true
1909	alumni	2022-07-01	false	2024-04-23	true	true	true
1912	alumni	2023-05-29	false	2024-08-06	true	true	true
1913	alumni	null	null	2022-05-07	true	true	true
1926	alumni	null	null	2025-02-17	true	true	true
1933	alumni	null	null	2022-06-02	true	true	true
1950	alumni	2022-05-15	false	2024-01-11	true	true	true
1955	alumni	null	null	2022-03-24	true	true	true
1965	alumni	null	null	2025-04-05	true	true	true
1966	alumni	2023-05-08	false	2023-07-05	true	true	true
1967	alumni	null	null	2024-02-26	true	true	true
1968	alumni	2023-06-10	false	2025-02-07	true	true	true
1972	alumni	2022-05-18	false	2022-07-06	true	true	true
1975	alumni	null	null	2024-03-29	true	true	true
1978	alumni	null	null	null	true	true	true
1982	alumni	2024-05-29	false	2024-09-15	true	true	true
1984	alumni	null	null	2024-06-30	true	true	true
1985	alumni	null	null	2022-10-03	true	true	true
1999	alumni	2023-05-08	false	2023-08-08	true	true	true
2004	alumni	null	null	2025-03-11	true	true	true
2010	alumni	null	null	2023-08-15	true	true	true
2021	alumni	2024-06-22	false	2024-07-18	true	true	true
2022	alumni	null	null	2020-09-07	true	true	true
2027	alumni	2022-06-02	false	2024-07-25	true	true	true
2029	alumni	null	null	2024-02-29	true	true	true
2035	alumni	2023-05-10	false	2024-08-13	true	true	true
2036	alumni	2024-05-29	false	2025-01-12	true	true	true
2040	alumni	null	null	2025-01-27	true	true	true
2042	alumni	2022-05-12	false	2023-06-09	true	true	true
2046	alumni	2023-05-08	false	2023-06-01	true	true	true
2077	alumni	null	null	2022-04-21	true	true	true
2079	alumni	null	null	2022-07-01	true	true	true
2086	alumni	null	null	2022-06-15	true	true	true
2092	alumni	2024-05-13	false	2024-07-02	true	true	true
2095	alumni	2022-05-20	false	2024-04-15	true	true	true
2100	alumni	null	null	2024-03-11	true	true	true
2103	alumni	null	null	2024-01-19	true	true	true
2110	alumni	2023-02-13	false	2023-05-11	true	true	true
2111	alumni	null	null	null	true	true	true
2118	alumni	null	null	2022-06-27	true	true	true
2129	alumni	null	null	2022-01-09	true	true	true
2133	alumni	null	null	null	true	true	true
2136	alumni	2022-05-11	false	2024-02-20	true	true	true
2139	alumni	2024-05-13	false	2024-07-02	true	true	true
2150	alumni	null	null	2022-09-02	true	true	true
2151	alumni	null	null	2024-06-25	true	true	true
2152	alumni	null	null	null	true	true	true
2159	alumni	2024-05-14	false	2024-09-16	true	true	true
2165	alumni	2023-06-03	false	2024-06-12	true	true	true
2170	alumni	2023-05-11	false	2023-11-20	true	true	true
2173	alumni	2024-05-13	false	2024-06-09	true	true	true
2178	alumni	null	null	2022-10-03	true	true	true
2182	alumni	2022-12-19	false	2024-07-15	true	true	true
2187	alumni	null	null	2022-01-17	true	true	true
2188	alumni	null	null	null	true	true	true
2193	alumni	2023-12-23	false	2024-10-01	true	true	true
2194	alumni	null	null	2022-05-03	true	true	true
2197	alumni	2022-04-12	false	2024-09-27	true	true	true
2203	alumni	null	null	2024-09-24	true	true	true
2205	alumni	2022-05-09	false	2023-04-17	true	true	true
2206	alumni	null	null	2022-09-11	true	true	true
2215	alumni	null	null	null	true	true	true
2219	alumni	2022-05-10	false	2022-05-11	true	true	true
2221	alumni	null	null	2025-01-03	true	true	true
2224	alumni	null	null	2022-10-03	true	true	true
2235	alumni	null	null	2023-01-19	true	true	true
2241	alumni	null	null	2023-10-06	true	true	true
2243	alumni	2022-05-11	false	2023-02-15	true	true	true
2249	alumni	2024-05-21	false	2025-01-06	true	true	true
2250	alumni	null	null	2023-04-22	true	true	true
2251	alumni	null	null	null	true	true	true
2255	alumni	2023-05-06	false	2023-06-28	true	true	true
2258	alumni	null	null	null	true	true	true
2261	alumni	null	null	2024-03-30	true	true	true
2263	alumni	2023-07-03	false	2023-12-12	true	true	true
2275	alumni	null	null	2021-11-20	true	true	true
2282	alumni	null	null	2024-03-25	true	true	true
2285	alumni	null	null	2024-05-20	true	true	true
2287	alumni	2022-05-09	false	2024-11-23	true	true	true
2291	alumni	null	null	null	true	true	true
2297	alumni	2023-05-25	false	2024-01-10	true	true	true
2298	alumni	null	null	2024-07-22	true	true	true
2317	alumni	null	null	null	true	true	true
2319	alumni	2022-05-27	false	2025-03-10	true	true	true
2339	alumni	2022-05-12	false	2025-01-17	true	true	true
2351	alumni	null	null	2023-05-10	true	true	true
2353	alumni	2021-12-22	false	2023-10-02	true	true	true
2368	alumni	null	null	2023-10-07	true	true	true
2370	alumni	null	null	2024-12-19	true	true	true
2409	alumni	null	null	2022-12-14	true	true	true
2410	alumni	null	null	2022-08-15	true	true	true
2411	alumni	null	null	2023-07-28	true	true	true
2418	alumni	2023-04-18	false	2023-04-17	true	true	true
2423	alumni	2023-03-31	false	2023-05-25	true	true	true
2424	alumni	null	null	null	true	true	true
2425	alumni	null	null	null	true	true	true
2438	alumni	null	null	2023-04-19	true	true	true
2443	alumni	2022-05-02	false	2023-01-27	true	true	true
2444	alumni	2024-05-29	false	2024-06-13	true	true	true
2446	alumni	null	null	2024-03-17	true	true	true
2448	alumni	null	null	null	true	true	true
2450	alumni	null	null	2022-03-21	true	true	true
2455	alumni	null	null	null	true	true	true
2462	alumni	null	null	2025-04-12	true	true	true
2477	alumni	null	null	2024-09-04	true	true	true
2481	alumni	2024-05-20	false	2024-06-14	true	true	true
2489	alumni	null	null	null	true	true	true
2491	alumni	2023-05-08	false	2024-05-29	true	true	true
2498	alumni	2023-06-05	false	2023-12-11	true	true	true
2502	alumni	null	null	null	true	true	true
2505	alumni	null	null	null	true	true	true
2513	alumni	null	null	2022-01-02	true	true	true
2516	alumni	null	null	null	true	true	true
2519	alumni	2022-06-08	false	2022-05-15	true	true	true
2522	alumni	null	null	2023-05-26	true	true	true
2527	alumni	null	null	2022-10-03	true	true	true
2535	alumni	2023-05-11	false	2023-05-07	true	true	true
2540	alumni	null	null	2022-05-09	true	true	true
2545	alumni	2022-05-26	false	2024-05-23	true	true	true
2558	alumni	null	null	null	true	true	true
2559	alumni	null	null	null	true	true	true
2560	alumni	2024-05-29	false	2025-03-06	true	true	true
2561	alumni	2022-05-09	false	2024-05-06	true	true	true
2563	alumni	2023-06-12	false	2023-06-12	true	true	true
2573	alumni	null	null	null	true	true	true
2574	alumni	null	null	2024-07-06	true	true	true
2575	alumni	null	null	2023-03-05	true	true	true
2576	alumni	2023-05-08	false	2023-05-28	true	true	true
2577	alumni	null	null	2024-08-12	true	true	true
2579	alumni	2021-09-04	false	2024-02-17	true	true	true
2590	alumni	2022-05-18	false	2022-06-30	true	true	true
2594	alumni	null	null	null	true	true	true
2633	alumni	2023-05-08	false	2025-02-03	true	true	true
2634	alumni	null	null	2022-03-31	true	true	true
2638	alumni	null	null	2024-04-22	true	true	true
2642	alumni	2022-05-23	false	2022-06-21	true	true	true
2643	alumni	null	null	2024-09-19	true	true	true
2647	alumni	2024-05-29	false	2024-08-09	true	true	true
2648	alumni	2024-05-12	false	2025-03-25	true	true	true
2649	alumni	2023-05-08	false	2025-01-19	true	true	true
2653	alumni	2022-05-17	false	2024-04-25	true	true	true
2656	alumni	null	null	2021-12-08	true	true	true
2658	alumni	null	null	2022-06-27	true	true	true
2661	alumni	null	null	2023-11-24	true	true	true
2665	alumni	null	null	null	true	true	true
2673	alumni	null	null	2022-10-02	true	true	true
2679	alumni	2024-05-20	false	2025-01-05	true	true	true
2680	alumni	null	null	2024-12-18	true	true	true
2689	alumni	2022-05-25	false	2025-03-19	true	true	true
2699	alumni	null	null	2022-07-27	true	true	true
2700	alumni	null	null	2025-01-26	true	true	true
2706	alumni	2022-05-10	false	2024-12-30	true	true	true
2710	alumni	null	null	2022-01-10	true	true	true
2718	alumni	null	null	null	true	true	true
2719	alumni	null	null	2024-05-28	true	true	true
2727	alumni	null	null	2022-05-04	true	true	true
2729	alumni	null	null	2022-06-13	true	true	true
2742	alumni	2023-05-08	false	2023-06-19	true	true	true
2746	alumni	null	null	2022-08-10	true	true	true
2749	alumni	null	null	2022-06-22	true	true	true
2750	alumni	null	null	2022-10-03	true	true	true
2751	alumni	2022-05-09	false	2024-01-13	true	true	true
2752	alumni	2023-06-15	false	2023-06-16	true	true	true
2755	alumni	null	null	null	true	true	true
2756	alumni	null	null	2022-05-04	true	true	true
2757	alumni	null	null	2025-01-15	true	true	true
2761	alumni	null	null	2022-03-22	true	true	true
2765	alumni	null	null	2023-01-16	true	true	true
2767	alumni	null	null	2022-09-10	true	true	true
2777	alumni	2023-05-08	false	2024-02-10	true	true	true
2779	alumni	null	null	2024-01-19	true	true	true
2784	alumni	null	null	2023-02-10	true	true	true
2809	alumni	2023-01-05	false	2022-09-26	true	true	true
2812	alumni	2023-06-05	false	2023-06-02	true	true	true
2813	alumni	2023-05-17	false	2024-06-27	true	true	true
2814	alumni	null	null	2023-08-01	true	true	true
2815	alumni	2023-06-05	false	2023-12-11	true	true	true
2816	alumni	null	null	2022-06-11	true	true	true
2818	alumni	null	null	2023-03-19	true	true	true
2820	alumni	2022-05-26	false	2024-05-28	true	true	true
2823	alumni	null	null	2022-07-16	true	true	true
2825	alumni	2023-07-04	false	2024-08-09	true	true	true
2833	alumni	null	null	null	true	true	true
2835	alumni	null	null	2022-10-03	true	true	true
2850	alumni	2024-05-12	false	2024-05-12	true	true	true
2851	alumni	2023-05-22	false	2023-05-06	true	true	true
2852	alumni	2022-05-09	false	2023-04-09	true	true	true
2857	alumni	null	null	2024-10-01	true	true	true
2862	alumni	null	null	2024-01-05	true	true	true
2865	alumni	2022-06-02	false	2023-02-06	true	true	true
2867	alumni	2024-06-04	false	2025-01-21	true	true	true
2872	alumni	null	null	2022-10-08	true	true	true
2876	alumni	null	null	2023-01-20	true	true	true
2879	alumni	null	null	2024-05-03	true	true	true
2888	alumni	null	null	2022-10-03	true	true	true
2889	alumni	2024-06-26	false	2024-12-11	true	true	true
2938	alumni	2023-06-22	false	2024-11-04	true	true	true
2948	alumni	null	null	null	true	true	true
2950	alumni	null	null	2021-11-20	true	true	true
2953	alumni	2022-05-09	false	2023-12-11	true	true	true
2955	alumni	null	null	2022-03-14	true	true	true
2957	alumni	2023-03-19	false	2023-10-19	true	true	true
2964	alumni	2022-05-13	false	2023-02-05	true	true	true
2979	alumni	null	null	2021-11-02	true	true	true
2988	alumni	2022-05-26	false	2024-07-08	true	true	true
2996	alumni	2023-05-08	false	2024-09-03	true	true	true
2997	alumni	2022-04-18	false	2023-12-29	true	true	true
2998	alumni	null	null	2023-10-26	true	true	true
2999	alumni	null	null	2024-11-05	true	true	true
3005	alumni	2022-02-23	false	2023-12-31	true	true	true
3009	alumni	null	null	2023-02-06	true	true	true
3010	alumni	2022-08-24	false	2023-06-27	true	true	true
3016	alumni	2022-05-16	false	2023-11-16	true	true	true
3017	alumni	null	null	2023-03-02	true	true	true
3018	alumni	2023-05-12	false	2023-06-30	true	true	true
3020	alumni	2022-06-16	false	2024-08-05	true	true	true
3024	alumni	null	null	null	true	true	true
3025	alumni	null	null	2023-03-20	true	true	true
3028	alumni	2023-06-12	false	2024-12-09	true	true	true
3042	alumni	null	null	2023-12-04	true	true	true
3054	alumni	2022-05-16	false	2023-07-03	true	true	true
3062	alumni	2024-06-11	false	2024-07-03	true	true	true
3066	alumni	2024-08-06	false	2024-08-21	true	true	true
3100	alumni	null	null	2024-08-31	true	true	true
3106	alumni	null	null	2022-10-03	true	true	true
3111	alumni	2023-05-08	false	2024-06-25	true	true	true
